,ALL_EXT_PATH
1889,"['s41436', '021', '01298', '4']"
1890,"['s41436', '021', '01298', '4']"
1891,"['s41436', '021', '01296', '6']"
1892,"['s41436', '021', '01296', '6']"
1893,"['s41436', '021', '01268', 'w']"
1894,"['s41436', '021', '01268', 'w']"
1895,"['s41436', '021', '01268', 'w']"
1896,"['s41436', '021', '01268', 'w']"
1897,"['s41436', '021', '01268', 'w']"
1898,"['s41436', '021', '01268', 'w']"
1899,"['s41436', '021', '01281', 'z']"
1900,"['s41436', '021', '01281', 'z']"
1901,"['s41436', '021', '01293', '9']"
1902,"['s41436', '021', '01293', '9']"
1903,"['s41436', '021', '01291', 'x']"
1904,"['s41436', '021', '01291', 'x']"
1905,"['s41436', '021', '01291', 'x']"
1906,"['s41436', '021', '01291', 'x']"
1907,"['s41436', '021', '01291', 'x']"
1908,"['s41436', '021', '01291', 'x']"
1909,"['s41437', '021', '00475', '0']"
1910,"['s41437', '021', '00475', '0']"
1911,"['s41437', '021', '00475', '0']"
1912,"['s41437', '021', '00475', '0']"
1913,"['s41437', '021', '00475', '0']"
1914,"['s41437', '021', '00475', '0']"
1915,"['s41437', '021', '00473', '2']"
1916,"['s41437', '021', '00473', '2']"
1917,"['s41437', '021', '00473', '2']"
1918,"['s41437', '021', '00474', '1']"
1919,"['s41437', '021', '00474', '1']"
1920,"['s41437', '021', '00467', '0']"
1921,"['s41437', '021', '00467', '0']"
1922,"['s41437', '021', '00467', '0']"
1923,"['s41437', '021', '00467', '0']"
1924,"['s41437', '021', '00467', '0']"
1925,"['s41437', '021', '00467', '0']"
1926,"['s41437', '021', '00472', '3']"
1927,"['s41437', '021', '00472', '3']"
1928,"['s41437', '021', '00472', '3']"
1929,"['s41437', '021', '00472', '3']"
1930,"['s41437', '021', '00472', '3']"
1931,"['s41437', '021', '00472', '3']"
1932,"['s41437', '021', '00463', '4']"
1933,"['s41437', '021', '00463', '4']"
1934,"['s41437', '021', '00463', '4']"
1935,"['s41437', '021', '00463', '4']"
1936,"['s41437', '021', '00463', '4']"
1937,"['s41437', '021', '00463', '4']"
1938,"['s41437', '021', '00470', '5']"
1939,"['s41437', '021', '00470', '5']"
1940,"['s41437', '021', '00470', '5']"
1941,"['s41437', '021', '00470', '5']"
1942,"['s41437', '021', '00470', '5']"
1943,"['s41437', '021', '00470', '5']"
1944,"['s41437', '021', '00466', '1']"
1945,"['s41437', '021', '00466', '1']"
1946,"['s41437', '021', '00466', '1']"
1947,"['s41437', '021', '00466', '1']"
1948,"['s41437', '021', '00466', '1']"
1949,"['s41437', '021', '00466', '1']"
1950,"['s41437', '021', '00469', 'y']"
1951,"['s41437', '021', '00469', 'y']"
1952,"['s41437', '021', '00469', 'y']"
1953,"['s41437', '021', '00469', 'y']"
1954,"['s41437', '021', '00469', 'y']"
1955,"['s41437', '021', '00469', 'y']"
1956,"['s41437', '021', '00469', 'y']"
1957,"['s41437', '021', '00468', 'z']"
1958,"['s41437', '021', '00468', 'z']"
1959,"['s41437', '021', '00468', 'z']"
1960,"['s41437', '021', '00468', 'z']"
1961,"['s41437', '021', '00468', 'z']"
1962,"['s41437', '021', '00468', 'z']"
1963,"['s41437', '021', '00461', '6']"
1964,"['s41437', '021', '00461', '6']"
1965,"['s41437', '021', '00464', '3']"
1966,"['s41437', '021', '00464', '3']"
1967,"['s41437', '021', '00462', '5']"
1968,"['s41437', '021', '00462', '5']"
1969,"['s41437', '021', '00462', '5']"
1970,"['s41437', '021', '00462', '5']"
1971,"['s41437', '021', '00465', '2']"
1972,"['s41437', '021', '00465', '2']"
1973,"['s41437', '021', '00465', '2']"
1974,"['s41437', '021', '00465', '2']"
1975,"['s41437', '021', '00465', '2']"
1976,"['s41437', '021', '00465', '2']"
1977,"['s41437', '021', '00459', '0']"
1978,"['s41437', '021', '00459', '0']"
1979,"['s41437', '021', '00460', '7']"
1980,"['s41437', '021', '00460', '7']"
1981,"['s41437', '021', '00460', '7']"
1982,"['s41437', '021', '00460', '7']"
1983,"['s41437', '021', '00458', '1']"
1984,"['s41437', '021', '00458', '1']"
1985,"['s41437', '021', '00457', '2']"
1986,"['s41437', '021', '00457', '2']"
1987,"['s41437', '021', '00457', '2']"
1988,"['s41437', '021', '00457', '2']"
1989,"['s41437', '021', '00457', '2']"
1990,"['s41437', '021', '00457', '2']"
1991,"['s41437', '021', '00446', '5']"
1992,"['s41437', '021', '00446', '5']"
1993,"['s41437', '021', '00446', '5']"
1994,"['s41437', '021', '00447', '4']"
1995,"['s41437', '021', '00447', '4']"
1996,"['s41437', '021', '00447', '4']"
1997,"['s41438', '021', '00701', '0']"
1998,"['s41438', '021', '00701', '0']"
1999,"['s41438', '021', '00664', '2']"
2000,"['s41438', '021', '00664', '2']"
2001,"['s41438', '021', '00694', 'w']"
2002,"['s41438', '021', '00694', 'w']"
2003,"['s41438', '021', '00684', 'y']"
2004,"['s41438', '021', '00684', 'y']"
2005,"['s41438', '021', '00649', '1']"
2006,"['s41438', '021', '00649', '1']"
2007,"['s41438', '021', '00649', '1']"
2008,"['s41438', '021', '00644', '6']"
2009,"['s41438', '021', '00644', '6']"
2010,"['s41438', '021', '00651', '7']"
2011,"['s41438', '021', '00651', '7']"
2012,"['s41438', '021', '00647', '3']"
2013,"['s41438', '021', '00647', '3']"
2014,"['s41438', '021', '00654', '4']"
2015,"['s41438', '021', '00654', '4']"
2016,"['s41438', '021', '00642', '8']"
2017,"['s41438', '021', '00642', '8']"
2018,"['s41438', '021', '00642', '8']"
2019,"['s41438', '021', '00640', 'w']"
2020,"['s41438', '021', '00640', 'w']"
2021,"['s41438', '021', '00640', 'w']"
2022,"['s41438', '021', '00645', '5']"
2023,"['s41438', '021', '00645', '5']"
2024,"['s41438', '021', '00652', '6']"
2025,"['s41438', '021', '00652', '6']"
2026,"['s41438', '021', '00648', '2']"
2027,"['s41438', '021', '00648', '2']"
2028,"['s41438', '021', '00655', '3']"
2029,"['s41438', '021', '00655', '3']"
2030,"['s41438', '021', '00650', '8']"
2031,"['s41438', '021', '00650', '8']"
2032,"['s41438', '021', '00650', '8']"
2033,"['s41438', '021', '00646', '4']"
2034,"['s41438', '021', '00646', '4']"
2035,"['s41438', '021', '00653', '5']"
2036,"['s41438', '021', '00653', '5']"
2037,"['s41438', '021', '00689', '7']"
2038,"['s41438', '021', '00689', '7']"
2039,"['s41438', '021', '00665', '1']"
2040,"['s41438', '021', '00665', '1']"
2041,"['s41438', '021', '00665', '1']"
2042,"['s41439', '021', '00170', 'w']"
2043,"['s41439', '021', '00170', 'w']"
2044,"['s41439', '021', '00168', '4']"
2045,"['s41439', '021', '00168', '4']"
2046,"['s41439', '021', '00169', '3']"
2047,"['s41439', '021', '00169', '3']"
2048,"['s41439', '021', '00167', '5']"
2049,"['s41439', '021', '00167', '5']"
2050,"['s41439', '021', '00165', '7']"
2051,"['s41439', '021', '00165', '7']"
2052,"['s41439', '021', '00164', '8']"
2053,"['s41439', '021', '00164', '8']"
2054,"['s41439', '021', '00163', '9']"
2055,"['s41439', '021', '00163', '9']"
2056,"['s41439', '021', '00160', 'y']"
2057,"['s41439', '021', '00160', 'y']"
2058,"['s41439', '021', '00161', 'x']"
2059,"['s41439', '021', '00161', 'x']"
2060,"['s41439', '021', '00162', 'w']"
2061,"['s41439', '021', '00162', 'w']"
2062,"['s41439', '021', '00159', '5']"
2063,"['s41439', '021', '00159', '5']"
2064,"['s41439', '021', '00157', '7']"
2065,"['s41439', '021', '00157', '7']"
2066,"['s41439', '021', '00158', '6']"
2067,"['s41439', '021', '00158', '6']"
2068,"['s41439', '021', '00156', '8']"
2069,"['s41439', '021', '00156', '8']"
2070,"['s41439', '021', '00155', '9']"
2071,"['s41439', '021', '00155', '9']"
2072,"['s41439', '021', '00147', '9']"
2073,"['s41439', '021', '00147', '9']"
2074,"['s41439', '021', '00154', 'w']"
2075,"['s41439', '021', '00154', 'w']"
2076,"['s41439', '021', '00153', 'x']"
2077,"['s41439', '021', '00153', 'x']"
2078,"['s41439', '021', '00151', 'z']"
2079,"['s41439', '021', '00151', 'z']"
2080,"['s41439', '021', '00152', 'y']"
2081,"['s41439', '021', '00152', 'y']"
2082,"['s41599', '021', '00896', '6']"
2083,"['s41599', '021', '00896', '6']"
2084,"['s41599', '021', '00906', '7']"
2085,"['s41599', '021', '00906', '7']"
2086,"['s41599', '021', '00903', 'w']"
2087,"['s41599', '021', '00903', 'w']"
2088,"['s41599', '021', '00905', '8']"
2089,"['s41599', '021', '00905', '8']"
2090,"['s41599', '021', '00897', '5']"
2091,"['s41599', '021', '00897', '5']"
2092,"['s41599', '021', '00901', 'y']"
2093,"['s41599', '021', '00901', 'y']"
2094,"['s41599', '021', '00900', 'z']"
2095,"['s41599', '021', '00900', 'z']"
2096,"['s41599', '021', '00900', 'z']"
2097,"['s41599', '021', '00898', '4']"
2098,"['s41599', '021', '00898', '4']"
2099,"['s41599', '021', '00891', 'x']"
2100,"['s41599', '021', '00891', 'x']"
2101,"['s41599', '021', '00894', '8']"
2102,"['s41599', '021', '00894', '8']"
2103,"['s41599', '021', '00894', '8']"
2104,"['s41599', '021', '00890', 'y']"
2105,"['s41599', '021', '00890', 'y']"
2106,"['s41599', '021', '00895', '7']"
2107,"['s41599', '021', '00895', '7']"
2108,"['s41599', '021', '00881', 'z']"
2109,"['s41599', '021', '00881', 'z']"
2110,"['s41599', '021', '00881', 'z']"
2111,"['s41599', '021', '00884', 'w']"
2112,"['s41599', '021', '00884', 'w']"
2113,"['s41599', '021', '00892', 'w']"
2114,"['s41599', '021', '00892', 'w']"
2115,"['s41599', '021', '00893', '9']"
2116,"['s41599', '021', '00893', '9']"
2117,"['s41599', '021', '00885', '9']"
2118,"['s41599', '021', '00885', '9']"
2119,"['s41599', '021', '00883', 'x']"
2120,"['s41599', '021', '00883', 'x']"
2121,"['s41599', '021', '00883', 'x']"
2122,"['s41599', '021', '00889', '5']"
2123,"['s41599', '021', '00889', '5']"
2124,"['s41599', '021', '00887', '7']"
2125,"['s41599', '021', '00887', '7']"
2126,"['s41440', '021', '00726', 'x']"
2127,"['s41440', '021', '00726', 'x']"
2128,"['s41440', '021', '00726', 'x']"
2129,"['s41440', '021', '00775', '2']"
2130,"['s41440', '021', '00775', '2']"
2131,"['s41440', '021', '00775', '2']"
2132,"['s41440', '021', '00775', '2']"
2133,"['s41440', '021', '00775', '2']"
2134,"['s41440', '021', '00775', '2']"
2135,"['s41440', '021', '00771', '6']"
2136,"['s41440', '021', '00771', '6']"
2137,"['s41440', '021', '00771', '6']"
2138,"['s41440', '021', '00771', '6']"
2139,"['s41440', '021', '00771', '6']"
2140,"['s41440', '021', '00771', '6']"
2141,"['s41440', '021', '00772', '5']"
2142,"['s41440', '021', '00772', '5']"
2143,"['s41440', '021', '00772', '5']"
2144,"['s41440', '021', '00772', '5']"
2145,"['s41440', '021', '00772', '5']"
2146,"['s41440', '021', '00772', '5']"
2147,"['s41440', '021', '00750', 'x']"
2148,"['s41440', '021', '00750', 'x']"
2149,"['s41440', '021', '00750', 'x']"
2150,"['s41440', '021', '00750', 'x']"
2151,"['s41440', '021', '00750', 'x']"
2152,"['s41440', '021', '00750', 'x']"
2153,"['s41440', '021', '00733', 'y']"
2154,"['s41440', '021', '00733', 'y']"
2155,"['s41440', '021', '00733', 'y']"
2156,"['s41440', '021', '00733', 'y']"
2157,"['s41440', '021', '00733', 'y']"
2158,"['s41440', '021', '00733', 'y']"
2159,"['s41440', '021', '00759', '2']"
2160,"['s41440', '021', '00759', '2']"
2161,"['s41440', '021', '00759', '2']"
2162,"['s41440', '021', '00768', '1']"
2163,"['s41440', '021', '00768', '1']"
2164,"['s41440', '021', '00768', '1']"
2165,"['s41440', '021', '00768', '1']"
2166,"['s41440', '021', '00768', '1']"
2167,"['s41440', '021', '00768', '1']"
2168,"['s41440', '021', '00736', '9']"
2169,"['s41440', '021', '00736', '9']"
2170,"['s41440', '021', '00736', '9']"
2171,"['s41440', '021', '00736', '9']"
2172,"['s41440', '021', '00736', '9']"
2173,"['s41440', '021', '00736', '9']"
2174,"['s41440', '021', '00747', '6']"
2175,"['s41440', '021', '00747', '6']"
2176,"['s41440', '021', '00747', '6']"
2177,"['s41440', '021', '00747', '6']"
2178,"['s41440', '021', '00747', '6']"
2179,"['s41440', '021', '00747', '6']"
2180,"['s41440', '021', '00753', '8']"
2181,"['s41440', '021', '00753', '8']"
2182,"['s41440', '021', '00753', '8']"
2183,"['s41440', '021', '00728', '9']"
2184,"['s41440', '021', '00728', '9']"
2185,"['s41440', '021', '00728', '9']"
2186,"['s41440', '021', '00727', 'w']"
2187,"['s41440', '021', '00727', 'w']"
2188,"['s41440', '021', '00727', 'w']"
2189,"['s41440', '021', '00727', 'w']"
2190,"['s41440', '021', '00727', 'w']"
2191,"['s41440', '021', '00727', 'w']"
2192,"['s41440', '021', '00748', '5']"
2193,"['s41440', '021', '00748', '5']"
2194,"['s41440', '021', '00712', '3']"
2195,"['s41440', '021', '00712', '3']"
2196,"['s41440', '021', '00712', '3']"
2197,"['s41440', '021', '00712', '3']"
2198,"['s41440', '021', '00712', '3']"
2199,"['s41440', '021', '00712', '3']"
2200,"['s41440', '021', '00745', '8']"
2201,"['s41440', '021', '00745', '8']"
2202,"['s41440', '021', '00745', '8']"
2203,"['s41440', '021', '00711', '4']"
2204,"['s41440', '021', '00711', '4']"
2205,"['s41440', '021', '00744', '9']"
2206,"['s41440', '021', '00744', '9']"
2207,"['s41440', '021', '00744', '9']"
2208,"['s41440', '021', '00734', 'x']"
2209,"['s41440', '021', '00734', 'x']"
2210,"['s41440', '021', '00734', 'x']"
2211,"['s41440', '021', '00734', 'x']"
2212,"['s41440', '021', '00734', 'x']"
2213,"['s41440', '021', '00734', 'x']"
2214,"['s41440', '021', '00739', '6']"
2215,"['s41440', '021', '00739', '6']"
2216,"['s41440', '021', '00739', '6']"
2217,"['s41440', '021', '00739', '6']"
2218,"['s41440', '021', '00739', '6']"
2219,"['s41440', '021', '00739', '6']"
2220,"['s41443', '021', '00474', 'z']"
2221,"['s41443', '021', '00474', 'z']"
2222,"['s41443', '021', '00474', 'z']"
2223,"['s41443', '021', '00474', 'z']"
2224,"['s41443', '021', '00474', 'z']"
2225,"['s41443', '021', '00474', 'z']"
2226,"['s41443', '021', '00475', 'y']"
2227,"['s41443', '021', '00475', 'y']"
2228,"['s41443', '021', '00475', 'y']"
2229,"['s41443', '021', '00475', 'y']"
2230,"['s41443', '021', '00475', 'y']"
2231,"['s41443', '021', '00475', 'y']"
2232,"['s41443', '021', '00475', 'y']"
2233,"['s41443', '021', '00473', '0']"
2234,"['s41443', '021', '00473', '0']"
2235,"['s41443', '021', '00472', '1']"
2236,"['s41443', '021', '00472', '1']"
2237,"['s41443', '021', '00472', '1']"
2238,"['s41443', '021', '00472', '1']"
2239,"['s41443', '021', '00472', '1']"
2240,"['s41443', '021', '00472', '1']"
2241,"['s41443', '021', '00470', '3']"
2242,"['s41443', '021', '00470', '3']"
2243,"['s41443', '021', '00470', '3']"
2244,"['s41443', '021', '00470', '3']"
2245,"['s41443', '021', '00470', '3']"
2246,"['s41443', '021', '00470', '3']"
2247,"['s41443', '021', '00469', 'w']"
2248,"['s41443', '021', '00469', 'w']"
2249,"['s41443', '021', '00469', 'w']"
2250,"['s41443', '021', '00469', 'w']"
2251,"['s41443', '021', '00469', 'w']"
2252,"['s41443', '021', '00469', 'w']"
2253,"['s41443', '021', '00467', 'y']"
2254,"['s41443', '021', '00467', 'y']"
2255,"['s41443', '021', '00467', 'y']"
2256,"['s41443', '021', '00467', 'y']"
2257,"['s41443', '021', '00467', 'y']"
2258,"['s41443', '021', '00467', 'y']"
2259,"['s41443', '021', '00465', '0']"
2260,"['s41443', '021', '00465', '0']"
2261,"['s41443', '021', '00465', '0']"
2262,"['s41443', '021', '00465', '0']"
2263,"['s41443', '021', '00465', '0']"
2264,"['s41443', '021', '00465', '0']"
2265,"['s41443', '021', '00466', 'z']"
2266,"['s41443', '021', '00466', 'z']"
2267,"['s41443', '021', '00466', 'z']"
2268,"['s41443', '021', '00466', 'z']"
2269,"['s41443', '021', '00466', 'z']"
2270,"['s41443', '021', '00466', 'z']"
2271,"['s41443', '021', '00464', '1']"
2272,"['s41443', '021', '00464', '1']"
2273,"['s41443', '021', '00464', '1']"
2274,"['s41443', '021', '00464', '1']"
2275,"['s41443', '021', '00464', '1']"
2276,"['s41443', '021', '00464', '1']"
2277,"['s41443', '021', '00462', '3']"
2278,"['s41443', '021', '00462', '3']"
2279,"['s41443', '021', '00461', '4']"
2280,"['s41443', '021', '00461', '4']"
2281,"['s41443', '021', '00461', '4']"
2282,"['s41443', '021', '00461', '4']"
2283,"['s41443', '021', '00461', '4']"
2284,"['s41443', '021', '00461', '4']"
2285,"['s41443', '021', '00463', '2']"
2286,"['s41443', '021', '00463', '2']"
2287,"['s41443', '021', '00463', '2']"
2288,"['s41443', '021', '00463', '2']"
2289,"['s41443', '021', '00463', '2']"
2290,"['s41443', '021', '00463', '2']"
2291,"['s41443', '021', '00463', '2']"
2292,"['s41443', '021', '00452', '5']"
2293,"['s41443', '021', '00452', '5']"
2294,"['s41443', '021', '00452', '5']"
2295,"['s41443', '021', '00452', '5']"
2296,"['s41443', '021', '00452', '5']"
2297,"['s41443', '021', '00452', '5']"
2298,"['s41443', '021', '00460', '5']"
2299,"['s41443', '021', '00460', '5']"
2300,"['s41443', '021', '00460', '5']"
2301,"['s41443', '021', '00460', '5']"
2302,"['s41443', '021', '00460', '5']"
2303,"['s41443', '021', '00460', '5']"
2304,"['s41443', '021', '00458', 'z']"
2305,"['s41443', '021', '00458', 'z']"
2306,"['s41443', '021', '00458', 'z']"
2307,"['s41443', '021', '00458', 'z']"
2308,"['s41443', '021', '00458', 'z']"
2309,"['s41443', '021', '00458', 'z']"
2310,"['s41443', '021', '00449', '0']"
2311,"['s41443', '021', '00449', '0']"
2312,"['s41443', '021', '00449', '0']"
2313,"['s41443', '021', '00449', '0']"
2314,"['s41443', '021', '00449', '0']"
2315,"['s41443', '021', '00449', '0']"
2316,"['s41443', '021', '00459', 'y']"
2317,"['s41443', '021', '00459', 'y']"
2318,"['s41443', '021', '00459', 'y']"
2319,"['s41443', '021', '00459', 'y']"
2320,"['s41443', '021', '00459', 'y']"
2321,"['s41443', '021', '00459', 'y']"
2322,"['s41443', '021', '00456', '1']"
2323,"['s41443', '021', '00456', '1']"
2324,"['s41443', '021', '00456', '1']"
2325,"['s41443', '021', '00456', '1']"
2326,"['s41443', '021', '00456', '1']"
2327,"['s41443', '021', '00456', '1']"
2328,"['s41443', '021', '00456', '1']"
2329,"['s41443', '021', '00457', '0']"
2330,"['s41443', '021', '00457', '0']"
2331,"['s41443', '021', '00457', '0']"
2332,"['s41443', '021', '00457', '0']"
2333,"['s41366', '021', '00982', '4']"
2334,"['s41366', '021', '00982', '4']"
2335,"['s41366', '021', '00978', '0']"
2336,"['s41366', '021', '00978', '0']"
2337,"['s41366', '021', '00978', '0']"
2338,"['s41366', '021', '00978', '0']"
2339,"['s41366', '021', '00978', '0']"
2340,"['s41366', '021', '00978', '0']"
2341,"['s41366', '021', '00984', '2']"
2342,"['s41366', '021', '00984', '2']"
2343,"['s41366', '021', '00897', '0']"
2344,"['s41366', '021', '00897', '0']"
2345,"['s41366', '021', '00897', '0']"
2346,"['s41366', '021', '00897', '0']"
2347,"['s41366', '021', '00897', '0']"
2348,"['s41366', '021', '00897', '0']"
2349,"['s41366', '021', '00974', '4']"
2350,"['s41366', '021', '00974', '4']"
2351,"['s41366', '021', '00974', '4']"
2352,"['s41366', '021', '00974', '4']"
2353,"['s41366', '021', '00974', '4']"
2354,"['s41366', '021', '00974', '4']"
2355,"['s41366', '021', '00971', '7']"
2356,"['s41366', '021', '00971', '7']"
2357,"['s41366', '021', '00970', '8']"
2358,"['s41366', '021', '00970', '8']"
2359,"['s41366', '021', '00972', '6']"
2360,"['s41366', '021', '00972', '6']"
2361,"['s41366', '021', '00972', '6']"
2362,"['s41366', '021', '00972', '6']"
2363,"['s41366', '021', '00972', '6']"
2364,"['s41366', '021', '00972', '6']"
2365,"['s41366', '021', '00967', '3']"
2366,"['s41366', '021', '00967', '3']"
2367,"['s41366', '021', '00967', '3']"
2368,"['s41366', '021', '00967', '3']"
2369,"['s41366', '021', '00967', '3']"
2370,"['s41366', '021', '00967', '3']"
2371,"['s41366', '021', '00968', '2']"
2372,"['s41366', '021', '00968', '2']"
2373,"['s41366', '021', '00966', '4']"
2374,"['s41366', '021', '00966', '4']"
2375,"['s41366', '021', '00966', '4']"
2376,"['s41366', '021', '00966', '4']"
2377,"['s41366', '021', '00966', '4']"
2378,"['s41366', '021', '00966', '4']"
2379,"['s41366', '021', '00969', '1']"
2380,"['s41366', '021', '00969', '1']"
2381,"['s41366', '021', '00969', '1']"
2382,"['s41366', '021', '00969', '1']"
2383,"['s41366', '021', '00969', '1']"
2384,"['s41366', '021', '00969', '1']"
2385,"['s41366', '021', '00952', 'w']"
2386,"['s41366', '021', '00952', 'w']"
2387,"['s41366', '021', '00952', 'w']"
2388,"['s41366', '021', '00952', 'w']"
2389,"['s41366', '021', '00952', 'w']"
2390,"['s41366', '021', '00952', 'w']"
